code_geo,libelle_commune,annee,bloc_vainqueur,cible_binaire,cible_multiclasse,taux_faible_diplome_scaled,revenu_median_scaled,log_delinquance_scaled,log_population_scaled,pct_abstention_scaled,cible_transition,cible_transition_enc
59046,Bambecque,2017,DROITE,0,0,0.003299815266123417,-0.5256310890648828,-1.032153966622708,-0.5431844292946362,-0.9945958636854865,STABLE_DROITE,0
59047,Banteux,2017,DROITE,0,0,-1.2100049298607622,-0.8513904016006335,-1.032153966622708,-1.1558636315735877,0.4670359671461756,STABLE_DROITE,0
59048,Bantigny,2017,DROITE,0,0,-0.30825052598655384,0.5189660613143744,-1.032153966622708,-0.8428782688404141,-0.9983873859444534,STABLE_DROITE,0
59049,Bantouzelle,2017,DROITE,0,0,0.8102345500634309,-0.7889969848851167,-1.032153966622708,-0.991471189662224,0.9258101604811465,STABLE_DROITE,0
59050,Bas-Lieu,2017,DROITE,0,0,-0.9797285906740011,-0.10463971943702749,-1.032153966622708,-1.1285842094681653,-0.687482560709184,STABLE_DROITE,0
59051,La Bassée,2017,DROITE,0,0,0.14843196181240167,-0.6898242909478216,1.3528871243100247,1.1639544755945617,0.8727288488556125,STABLE_DROITE,0
59052,Bauvin,2017,DROITE,0,0,-0.47853891126751946,-0.18213891072577465,0.9751600431551832,1.0016938182261679,0.5049511897358425,STABLE_DROITE,0
59053,Bavay,2017,DROITE,0,0,-0.20569047576051697,-0.8343143086048078,1.2388022053749463,0.6494159217461016,0.03669819075345543,STABLE_DROITE,0
59054,Bavinchove,2017,DROITE,0,0,-0.36436828931778126,-0.044545007547871864,0.2853354986459488,-0.3386054974216804,-0.1699397723602296,STABLE_DROITE,0
59055,Bazuel,2017,DROITE,0,0,0.3516169669771921,-1.0802757250254502,0.7644741843434211,-0.803394745099568,0.7893153591583449,STABLE_DROITE,0
59056,Beaucamps-Ligny,2017,DROITE,0,0,2.8498249828604627,2.0745324559533374,0.7853596891611426,-0.4282842289867135,-0.7443553945936847,BASCULE_CENTRE,1
59057,Beaudignies,2017,DROITE,0,0,-0.8616877781496949,-0.04355984833657423,-1.032153966622708,-0.7601585827556879,-1.2922303610143724,STABLE_DROITE,0
59058,Beaufort,2017,DROITE,0,0,-0.9835987812485677,-0.008750889537391192,-1.032153966622708,-0.3166875525668336,-0.5585708039043163,STABLE_DROITE,0
59059,Beaumont-en-Cambrésis,2017,DROITE,0,0,0.18713386755807643,-1.0129565122534454,-1.032153966622708,-0.9405370570850049,0.5883646794331101,STABLE_DROITE,0
59060,Beaurain,2017,DROITE,0,0,-0.28696447782643314,-0.611011554044011,-1.032153966622708,-1.4628393055558266,0.10115406915588927,STABLE_DROITE,0
59061,Beaurepaire-sur-Sambre,2017,DROITE,0,0,0.7599220725940549,-1.0651699504522198,-1.032153966622708,-1.378814895705811,0.45755716149875875,STABLE_DROITE,0
59062,Beaurieux,2017,DROITE,0,0,-0.9313512084919083,0.40632952482267826,-1.032153966622708,-1.7276345430410176,-0.9737424912611697,STABLE_DROITE,0
59063,Beauvois-en-Cambrésis,2017,DROITE,0,0,-0.6256061531010824,-0.9745353030128376,0.6113007415663018,0.2721833592601067,0.8537712375607788,STABLE_DROITE,0
59064,Bellaing,2017,DROITE,0,0,-0.9642478283757318,-0.31776249548108215,1.187654099179683,-0.14596111990430644,-0.14529487767694627,STABLE_DROITE,0
59065,Bellignies,2017,DROITE,0,0,-0.8171805865421687,-0.06851721502278094,-1.032153966622708,-0.4507261553057055,1.0509303950270477,STABLE_DROITE,0
59066,Bérelles,2017,DROITE,0,0,-1.0977694031983072,0.6726508982768051,-1.032153966622708,-1.8078068841744037,0.2641895262914572,STABLE_DROITE,0
59067,Bergues,2017,DROITE,0,0,0.7947537877651616,-0.5078982232615253,1.1022781591522615,0.7341737790447262,1.0642007229334305,STABLE_DROITE,0
59068,Berlaimont,2017,DROITE,0,0,-0.4166158620744407,-0.8149395107826211,0.8136637708645176,0.5893588759173756,1.3826885926866337,STABLE_DROITE,0
59069,Bermerain,2017,DROITE,0,0,-0.219236142771503,-0.02352827770685569,-1.032153966622708,-0.5691930684413535,-0.2779981567407806,STABLE_DROITE,0
59070,Bermeries,2017,DROITE,0,0,-0.08764966323621075,0.40698629763021005,0.18968881724744108,-1.080891557333009,-0.4524081806532487,STABLE_DROITE,0
59071,Bersée,2017,CENTRE,1,1,0.667037498804436,1.3087353623713103,0.24578457024348446,0.32156936644353057,-0.8239773620319853,CENTRE,2
59072,Bersillies,2017,DROITE,0,0,-1.8350407076534012,0.3820289309440033,-1.032153966622708,-1.3880667537547713,0.3760394329309748,BASCULE_CENTRE,1
59073,Berthen,2017,DROITE,0,0,0.3458116811153407,0.34787674495235205,-1.032153966622708,-0.7771705254221579,-0.8220816009025017,BASCULE_CENTRE,1
59074,Bertry,2017,DROITE,0,0,-0.5559427227588689,-0.823149170876768,0.5157235686734188,0.3100528777377553,0.6774654525188273,STABLE_DROITE,0
59075,Béthencourt,2017,DROITE,0,0,-0.7165556316034166,-0.5164362697594382,0.7806278354694375,-0.5347015078301637,-0.5983817876234665,STABLE_DROITE,0
59076,Bettignies,2017,DROITE,0,0,-2.0885381902875664,-0.592293529029356,-1.032153966622708,-1.2310250918405479,-0.926348463024086,STABLE_DROITE,0
59077,Bettrechies,2017,DROITE,0,0,0.9476263154605745,-0.11087906110857917,-1.032153966622708,-1.3911749103890831,-0.18510586139609678,STABLE_DROITE,0
59078,Beugnies,2017,DROITE,0,0,-0.9274810179173403,-0.42875709995394884,-1.032153966622708,-0.6713647694508875,-0.3216006627188977,STABLE_DROITE,0
59079,Beuvrages,2017,DROITE,0,0,-1.169367928827804,-1.8161896558647823,1.104501042025633,1.1928585454181704,2.036726182358389,STABLE_DROITE,0
59080,Beuvry-la-Forêt,2017,DROITE,0,0,0.3496818716899074,0.7022056746157341,0.7341518521719355,0.4913358563063936,-0.31591337933044744,STABLE_DROITE,0
59081,Bévillers,2017,DROITE,0,0,-0.0721689009379414,-0.46553637717572716,-1.032153966622708,-0.7700377012063849,-0.48653188098394895,STABLE_DROITE,0
59082,Bierne,2017,DROITE,0,0,-0.8442719205641408,0.662142533356297,0.23120339551472807,0.16568697397669885,-0.9111823739882192,STABLE_DROITE,0
59083,Bissezeele,2017,DROITE,0,0,0.6767129752408554,0.4355559147578414,-1.032153966622708,-1.4229472473471787,-0.5377174314799993,STABLE_DROITE,0
59084,Blaringhem,2017,DROITE,0,0,-0.31212071656112045,-0.31874765469237976,0.2026937101470827,0.2710416344830692,0.26987680967990746,STABLE_DROITE,0
59085,Blécourt,2017,DROITE,0,0,-0.6778537258577418,0.5905542973353357,-1.032153966622708,-1.2438458724243524,-0.5794241763286331,STABLE_DROITE,0
59086,Boeschepe,2017,DROITE,0,0,0.487073637087051,0.16496551805475815,-0.2104800477116946,0.3118634183443864,-0.02586192651949545,STABLE_DROITE,0
59087,Boëseghem,2017,DROITE,0,0,-0.38952452805247,-0.5154511105481405,-1.032153966622708,-0.5368137249615568,-0.7860621394423182,STABLE_DROITE,0
59088,Bois-Grenier,2017,DROITE,0,0,1.934524911975267,1.8476174509511156,0.9333174933357382,0.06662180171676643,-0.7690002892769681,BASCULE_CENTRE,1
59089,Bollezeele,2017,DROITE,0,0,0.37096791985002947,-0.4809705381527234,-1.032153966622708,-0.017598194821600115,-0.5509877593863828,STABLE_DROITE,0
59090,Bondues,2017,DROITE,0,0,2.894332174467986,3.621232417690621,1.1239624116052533,1.5179732842188414,0.5959477239510433,BASCULE_CENTRE,1
59091,Borre,2017,DROITE,0,0,-0.21730104748421966,0.43194366431641673,-1.032153966622708,-0.7059576026982947,-1.282751555366956,BASCULE_CENTRE,1
59092,Bouchain,2017,DROITE,0,0,-0.5946446285045424,-0.578501300071189,1.3288729313518153,0.7892576613034507,0.45566140036927577,STABLE_DROITE,0
59093,Boulogne-sur-Helpe,2017,DROITE,0,0,-1.0977694031983072,-0.3256437691714632,-1.032153966622708,-1.1581799578135052,-1.7510045543493429,BASCULE_CENTRE,1
59094,Bourbourg,2017,DROITE,0,0,-0.4417721008091294,-1.0628712456258587,0.93807862538726,1.24479286425477,0.779836553510928,STABLE_DROITE,0
59096,Bourghelles,2017,DROITE,0,0,1.7332750020977599,1.7579679627230311,0.5622199082312502,0.10182713245558415,-0.9054950905997693,BASCULE_CENTRE,1
59097,Boursies,2017,DROITE,0,0,-1.9704973777632602,-0.5525587741736847,-1.032153966622708,-1.0580819211284902,-0.5434047148684495,STABLE_DROITE,0
59098,Bousbecque,2017,DROITE,0,0,0.11747043721586298,0.4657674639043021,1.0549776088937293,0.9392596651535825,0.34760301598872484,BASCULE_CENTRE,1
59099,Bousies,2017,DROITE,0,0,-0.24826257208075836,-0.8819303371508601,-0.10080824099391622,0.1287227133036288,0.08030069673157254,STABLE_DROITE,0
59100,Bousignies,2017,DROITE,0,0,0.49287892294890234,0.629960665787241,-1.032153966622708,-1.1889261988371007,-1.074217831123787,BASCULE_CENTRE,1
59101,Bousignies-sur-Roc,2017,DROITE,0,0,-0.8365315394150061,0.06349411929110191,-1.032153966622708,-1.020169313253855,1.2063828076446816,STABLE_DROITE,0
59102,Boussières-en-Cambrésis,2017,DROITE,0,0,-0.18053423702582824,-0.3256437691714632,-1.032153966622708,-1.0028258082454473,0.021532101717588282,STABLE_DROITE,0
59103,Boussières-sur-Sambre,2017,DROITE,0,0,-1.5660624627209654,-0.04782887158553064,-1.032153966622708,-0.8183484011060617,-0.2381871730216301,STABLE_DROITE,0
59104,Boussois,2017,DROITE,0,0,-1.1306660230821306,-1.1722239180798961,0.9582997584399592,0.624233377101602,0.9239143993516629,STABLE_DROITE,0
59105,Bouvignies,2017,DROITE,0,0,0.9979387929299506,1.188874324996765,0.2739612615492571,0.034926264268526144,-0.4599912251711823,BASCULE_CENTRE,1
59106,Bouvines,2017,CENTRE,1,1,2.2905824448354704,2.1267458941521116,-1.032153966622708,-0.5983689230640552,-1.4874937573511575,CENTRE,2
59107,Bray-Dunes,2017,DROITE,0,0,-0.5095004358640596,-0.27901289983670857,1.3396142576967682,0.8899734077657078,0.8158560149711119,STABLE_DROITE,0
59108,Briastre,2017,DROITE,0,0,0.07102815032105356,-0.7981918041905612,-1.032153966622708,-0.5410551552076149,-0.6647334271553836,STABLE_DROITE,0
59109,Brillon,2017,DROITE,0,0,1.5126741393474181,0.9081039497769394,-1.032153966622708,-0.5647984746622609,-0.45430394178273203,BASCULE_CENTRE,1
59110,Brouckerque,2017,DROITE,0,0,-1.0281059728560937,1.0985680639611486,-1.032153966622708,-0.06565663879943572,-0.6362970102131337,STABLE_DROITE,0
59111,Broxeele,2017,DROITE,0,0,-1.9279252814430188,0.15544231234554767,-1.032153966622708,-1.0601285583522273,0.5883646794331101,STABLE_DROITE,0
59112,Bruay-sur-l'Escaut,2017,DROITE,0,0,-0.6004499143663937,-1.7541246255530314,1.4597422470041581,1.6343231080835545,1.8490458305395372,STABLE_DROITE,0
59113,Bruille-lez-Marchiennes,2017,GAUCHE,1,2,-1.4905937465169006,-0.7676518686403346,0.7806278354694375,-0.08393681884027804,-1.0002831470739368,GAUCHE,3
59114,Bruille-Saint-Amand,2017,DROITE,0,0,0.310979965944234,0.21192477379327865,0.5341360937330024,0.10041079394702702,0.42153770003857555,STABLE_DROITE,0
59115,Brunémont,2017,DROITE,0,0,-0.48434419712937077,-0.1768847282655206,-1.032153966622708,-0.5747208676362234,0.15613114191090624,STABLE_DROITE,0
59116,Bry,2017,DROITE,0,0,1.7448855738214626,1.2401026039842418,-1.032153966622708,-1.0009220170841333,-1.40408026765389,BASCULE_CENTRE,1
59117,Bugnicourt,2017,DROITE,0,0,-0.7668681090727927,-0.24880135069024784,0.34066199085273285,-0.31189828559154514,-0.30643457368303056,STABLE_DROITE,0
59118,Busigny,2017,DROITE,0,0,-0.2308467144952057,-1.3676138283205932,0.5285675648282266,0.4141827049599071,0.4234334611680585,STABLE_DROITE,0
59119,Buysscheure,2017,DROITE,0,0,-0.45918795839468346,-0.26784776210866873,-1.032153966622708,-0.7366679091903776,-0.6950656052271174,STABLE_DROITE,0
59120,Caëstre,2017,DROITE,0,0,0.29743429893324796,0.36199736031428476,0.3488583162667251,0.2243703769405479,-0.6400885324721003,STABLE_DROITE,0
59121,Cagnoncles,2017,DROITE,0,0,0.8218451217871336,0.2069989777367905,-1.032153966622708,-0.7007362976308908,0.6035307684689766,STABLE_DROITE,0
59122,Cambrai,2017,DROITE,0,0,0.4232154926066889,-1.056303517550541,1.4432165807632398,2.4507122351193518,2.182699789328607,STABLE_DROITE,0
59123,Camphin-en-Carembault,2017,DROITE,0,0,0.11940553250314631,1.051280421818862,0.6534752364453769,0.0875483179334524,-0.4467208972647988,BASCULE_CENTRE,1
59124,Camphin-en-Pévèle,2017,DROITE,0,0,1.934524911975267,1.7362944600744832,0.7507445762555456,0.37342441900363804,-0.3689946909559814,BASCULE_CENTRE,1
59125,Cantaing-sur-Escaut,2017,DROITE,0,0,-0.8462070158514254,0.3028878076364268,-1.032153966622708,-1.0359116207769121,-0.5149682979261992,STABLE_DROITE,0
59126,Cantin,2017,DROITE,0,0,-0.6333465342502171,-0.13714997340984939,0.31897505705283324,0.03953269825753782,-0.801228228478185,STABLE_DROITE,0
59127,Capelle,2017,DROITE,0,0,0.28388863192226194,0.5695375674943195,-1.032153966622708,-1.7717278365490268,-0.9358272686715029,BASCULE_CENTRE,1
59128,Capinghem,2017,DROITE,0,0,2.1802820134602974,1.194128507457019,1.421044017183282,0.3935769040360705,-0.2609363065754305,BASCULE_CENTRE,1
59129,Cappelle-en-Pévèle,2017,CENTRE,1,1,1.1237199866033916,1.057191377086648,0.75323125318728,0.3286829471687814,-0.7121274553924675,CENTRE,2
59130,Cappelle-Brouck,2017,DROITE,0,0,-0.21536595219693497,-0.2162910967174259,-1.032153966622708,-0.17957072929053589,-0.006904315224661687,STABLE_DROITE,0
59131,Cappelle-la-Grande,2017,DROITE,0,0,-0.44564229138369743,-0.7302158186110246,0.90172953615887,1.3266997600037749,0.43101650568599176,STABLE_DROITE,0
59132,Carnières,2017,DROITE,0,0,-0.021856423468563937,-0.16998861378643718,0.6771536318662451,-0.2310263337613323,-1.2107126324465884,STABLE_DROITE,0
59133,Carnin,2017,DROITE,0,0,0.837325884085403,1.2982269974508023,-1.032153966622708,-0.3158873250370817,-1.1121330537134544,BASCULE_CENTRE,1
59134,Cartignies,2017,DROITE,0,0,-0.5114355311513429,-0.696720405426905,-1.032153966622708,-0.12244157353623399,-0.31970490158941406,STABLE_DROITE,0
59135,Cassel,2017,DROITE,0,0,1.1798377499346202,0.03755159339359757,0.7030466385814694,0.35240151839261896,0.01963634058810531,BASCULE_CENTRE,1
59136,Le Cateau-Cambrésis,2017,DROITE,0,0,0.7812081207541756,-1.8040393589254449,1.289074359312165,1.2303153082455776,1.3637309813918,STABLE_DROITE,0
59137,Catillon-sur-Sambre,2017,DROITE,0,0,0.0555473880227842,-1.0241216499814851,0.17997631830547156,-0.4497782524412887,-0.056194104591228394,STABLE_DROITE,0
59138,Cattenières,2017,DROITE,0,0,-1.0184304964196758,-0.2254859160228705,-1.032153966622708,-0.6192170510553637,-0.6040690710119168,STABLE_DROITE,0
59139,Caudry,2017,DROITE,0,0,0.4406313501922429,-1.5561076240822072,1.4806344526781543,1.8078527935622222,1.7845899521371034,STABLE_DROITE,0
59140,Caullery,2017,DROITE,0,0,-0.016051137606712586,-0.7919524625190096,-1.032153966622708,-0.9405370570850049,1.2480895524933158,STABLE_DROITE,0
59141,Cauroir,2017,DROITE,0,0,-0.2772890013900137,-0.24880135069024784,-1.032153966622708,-0.7393955837749062,-0.010695837483628306,STABLE_DROITE,0
59142,Cerfontaine,2017,DROITE,0,0,-1.9298603767303022,-0.09413135451651941,-1.032153966622708,-0.6239255461819526,-0.03344497103742868,STABLE_DROITE,0
59143,La Chapelle-d'Armentières,2017,DROITE,0,0,0.4890087323743357,0.2585556431280333,1.3036027072816643,1.3794478252096847,0.3419157326002746,BASCULE_CENTRE,1
59144,Château-l'Abbaye,2017,DROITE,0,0,-0.06442851978880534,0.6716657390655075,-1.032153966622708,-0.40377547467259417,-0.20406347269092986,STABLE_DROITE,0
59145,Chemy,2017,DROITE,0,0,0.2239006780164665,1.723487390327614,-1.032153966622708,-0.5138838630792181,-0.9453060743189194,BASCULE_CENTRE,1
59146,Chéreng,2017,DROITE,0,0,1.611363998998887,2.051545407689726,0.7588780838725375,0.5592506214088191,-0.6287139656952001,BASCULE_CENTRE,1
59147,Choisies,2017,DROITE,0,0,-1.322240456523217,-0.04914241720059415,-1.032153966622708,-2.615958404610904,-0.17183553348971325,STABLE_DROITE,0
59148,Clairfayts,2017,DROITE,0,0,-1.4209303161746871,-0.46061058111923897,-1.032153966622708,-1.0787905604917694,1.8793780086112708,STABLE_DROITE,0
59149,Clary,2017,DROITE,0,0,-0.19795009461138227,-0.3542133862990946,0.28156711604501244,-0.22744216430490208,-0.11875422186417928,STABLE_DROITE,0
59150,Cobrieux,2017,DROITE,0,0,2.1783469181730153,2.6892718038030603,-1.032153966622708,-0.8153349694780833,-1.0306153251456704,BASCULE_CENTRE,1
59151,Colleret,2017,DROITE,0,0,-1.1384064042312654,-0.19264727564628273,0.5821320246830753,0.0749613657059278,0.722963719626428,STABLE_DROITE,0
59152,Comines,2017,DROITE,0,0,0.5780231155893851,-0.21924657435131883,1.1988496691827402,1.6825065343307362,1.4774766491608011,STABLE_DROITE,0
59153,Condé-sur-l'Escaut,2017,DROITE,0,0,0.7115446904119621,-1.9721731976535741,1.454933861934529,1.4886192375556715,2.633890938145644,STABLE_DROITE,0
59155,Coudekerque-Branche,2017,DROITE,0,0,-0.18633952288767958,-0.6642101514540831,1.2824395551817613,2.1088395131073168,0.6490290355765773,STABLE_DROITE,0
59156,Courchelettes,2017,DROITE,0,0,-0.26761352495359575,-0.5423787956569425,0.5544637084842442,0.5087279844113345,0.7438170920507448,STABLE_DROITE,0
59157,Cousolre,2017,DROITE,0,0,-0.42435624322357673,-0.8576297432721851,0.6538912042365679,0.3482672327845244,1.308753908636783,STABLE_DROITE,0
59158,Coutiches,2017,DROITE,0,0,0.9379508390241565,1.2617761066327897,0.6949241101881412,0.562418949459095,-0.8941205238228691,BASCULE_CENTRE,1
59159,Craywick,2017,DROITE,0,0,-1.4035144585891333,-0.27901289983670857,0.36625547854128365,-0.57583107812822,-1.127299142749321,STABLE_DROITE,0
59160,Crespin,2017,DROITE,0,0,-0.44951248195826404,-1.3800925116636966,1.1796599702168422,0.8917130716419523,1.5400367664337513,STABLE_DROITE,0
59161,Crèvecoeur-sur-l'Escaut,2017,DROITE,0,0,0.0981194843430256,0.30485812605902207,-1.032153966622708,-0.5442512195381823,-0.35003707966114767,STABLE_DROITE,0
59162,Crochte,2017,CENTRE,1,1,-0.1476376171420062,1.016799849423445,-1.032153966622708,-0.6239255461819526,-0.8353519288088852,CENTRE,2
59163,Croix,2017,DROITE,0,0,2.2422050626533774,-0.006780571114795925,1.4806344526781543,2.1113349204390293,0.3722479106720082,BASCULE_CENTRE,1
59164,Croix-Caluyau,2017,DROITE,0,0,0.2703429649112759,0.015878090745049638,-1.032153966622708,-1.3636316110267523,0.6547163189650276,STABLE_DROITE,0
59165,Cuincy,2017,DROITE,0,0,-0.35275771759407853,0.049701890332935046,1.1384561260500983,1.1680088169867602,0.22627430370179036,STABLE_DROITE,0
59166,Curgies,2017,DROITE,0,0,0.7212201668483801,1.0913435630782993,-1.032153966622708,-0.18973392921158672,0.017740579458621664,BASCULE_CENTRE,1
59167,Cuvillers,2017,DROITE,0,0,-1.0319761634306606,0.20272995448783407,-1.032153966622708,-1.584208262325581,0.31537507678750754,STABLE_DROITE,0
59168,Cysoing,2017,CENTRE,1,1,1.9403301978371184,1.2148168508942694,1.0350036650237513,0.9713282984290393,-0.1794185780076465,CENTRE,2
59169,Damousies,2017,DROITE,0,0,-1.7963388019077267,-0.1841092291483699,-1.032153966622708,-1.5881932825707878,-0.5016979700198158,STABLE_DROITE,0
59170,Dechy,2017,DROITE,0,0,-0.31212071656112045,-1.427380153805983,1.2478417673975115,1.0132527890841698,1.6101799282246354,STABLE_DROITE,0
59171,Dehéries,2017,DROITE,0,0,-0.40694038563802265,-0.04914241720059415,-1.032153966622708,-2.833816123483108,-3.453398048625391,BASCULE_CENTRE,1
59172,Denain,2017,DROITE,0,0,0.41547511145755417,-2.4929940340262564,1.4806344526781543,2.0512076295612216,2.3988165580897087,STABLE_DROITE,0
59173,Deûlémont,2017,DROITE,0,0,0.4832034465124843,0.9997237564276193,1.1373089586095553,0.10371164757132666,0.2205870203133401,BASCULE_CENTRE,1
59174,Dimechaux,2017,DROITE,0,0,-0.2753539061027304,-0.03797727947255431,-1.032153966622708,-1.1330659486280916,-0.5813199374581164,STABLE_DROITE,0
